dataset,algo,embed,fold,acc
PROMISE,CS-SVM (RBF),Word2Vec+SBERT,0,0.7010309278350515
PROMISE,CS-DT,Word2Vec+BERT,0,0.4690721649484536
PROMISE,CS-SVM (Linear),TF-IDF+SBERT,0,0.7525773195876289
PROMISE,CS-SVM (Linear),Word2Vec+SBERT,0,0.7783505154639175
PROMISE,CS-LR,Word2Vec+SBERT,0,0.711340206185567
PROMISE,CS-LR,TF-IDF+SBERT,0,0.7783505154639175
PROMISE,CS-SVM (Linear),TF-IDF+BERT,0,0.7319587628865979
PROMISE,CS-DT,TF-IDF+BERT,0,0.4639175257731959
PROMISE,CS-DT,Word2Vec+SBERT,0,0.41237113402061853
PROMISE,CS-SVM (RBF),Word2Vec+MPNet,0,0.711340206185567
PROMISE,CS-RF,Word2Vec+GloVe,0,0.5824742268041238
PROMISE,CS-LR,Word2Vec+MPNet,0,0.7474226804123711
PROMISE,CS-DT,TF-IDF+SBERT,0,0.4587628865979381
PROMISE,CS-RF,TF-IDF+GloVe,0,0.5876288659793815
PROMISE,CS-LR,TF-IDF+BERT,0,0.7268041237113402
PROMISE,CS-RF,TF-IDF+BERT,0,0.5979381443298969
PROMISE,CS-LR,GloVe+BERT,0,0.7525773195876289
PROMISE,CS-SVM (RBF),GloVe+BERT,0,0.7268041237113402
PROMISE,CS-SVM (Linear),Word2Vec+MPNet,0,0.7783505154639175
PROMISE,CS-SVM (RBF),GloVe+SBERT,0,0.7268041237113402
PROMISE,CS-DT,Word2Vec+MPNet,0,0.4587628865979381
PROMISE,CS-SVM (Linear),GloVe+SBERT,0,0.788659793814433
PROMISE,CS-LR,GloVe+SBERT,0,0.7422680412371134
PROMISE,CS-DT,GloVe+BERT,0,0.44329896907216493
PROMISE,CS-SVM (RBF),GloVe+MPNet,0,0.7680412371134021
PROMISE,CS-LR,GloVe+MPNet,0,0.7835051546391752
PROMISE,CS-RF,Word2Vec+BERT,0,0.5773195876288659
PROMISE,CS-SVM (RBF),TF-IDF+SBERT,0,0.7577319587628866
PROMISE,CS-SVM (Linear),GloVe+BERT,0,0.7371134020618557
PROMISE,CS-RF,Word2Vec+SBERT,0,0.5824742268041238
PROMISE,CS-SVM (RBF),BERT+SBERT,0,0.7474226804123711
PROMISE,CS-DT,GloVe+SBERT,0,0.42783505154639173
PROMISE,CS-LR,BERT+SBERT,0,0.7268041237113402
PROMISE,CS-LR,BERT+MPNet,0,0.7216494845360825
PROMISE,CS-DT,BERT+SBERT,0,0.44329896907216493
PROMISE,CS-SVM (RBF),TF-IDF+BERT,0,0.7474226804123711
PROMISE,CS-DT,GloVe+MPNet,0,0.4793814432989691
PROMISE,CS-LR,SBERT+MPNet,0,0.7680412371134021
PROMISE,CS-SVM (Linear),GloVe+MPNet,0,0.8144329896907216
PROMISE,CS-SVM (Linear),SBERT+MPNet,0,0.7628865979381443
PROMISE,CS-SVM (RBF),BERT+MPNet,0,0.7474226804123711
PROMISE,CS-SVM (Linear),BERT+SBERT,0,0.7010309278350515
PROMISE,CS-SVM (RBF),SBERT+MPNet,0,0.7525773195876289
PROMISE,CS-RF,GloVe+BERT,0,0.5876288659793815
PROMISE,CS-SVM (Linear),BERT+MPNet,0,0.7010309278350515
PROMISE,CS-RF,GloVe+SBERT,0,0.6082474226804123
PROMISE,CS-DT,BERT+MPNet,0,0.4381443298969072
PROMISE,CS-DT,SBERT+MPNet,0,0.4536082474226804
PROMISE,CS-RF,GloVe+MPNet,0,0.6237113402061856
PROMISE,CS-RF,BERT+SBERT,0,0.5824742268041238
PROMISE,CS-RF,Word2Vec+MPNet,0,0.6030927835051546
PROMISE,CS-RF,BERT+MPNet,0,0.6030927835051546
PROMISE,CS-RF,SBERT+MPNet,0,0.6030927835051546
PROMISE,CS-SVM (Linear),TF-IDF+SBERT,1,0.8092783505154639
PROMISE,CS-SVM (Linear),TF-IDF+BERT,1,0.7680412371134021
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec,1,0.7628865979381443
PROMISE,CS-SVM (Linear),TF-IDF+GloVe,1,0.7628865979381443
PROMISE,CS-LR,TF-IDF+Word2Vec,1,0.6804123711340206
PROMISE,CS-LR,TF-IDF+SBERT,1,0.8092783505154639
PROMISE,CS-DT,TF-IDF+GloVe,1,0.44329896907216493
PROMISE,CS-LR,TF-IDF+GloVe,1,0.7216494845360825
PROMISE,CS-DT,TF-IDF+Word2Vec,1,0.5103092783505154
PROMISE,CS-DT,TF-IDF+BERT,1,0.4948453608247423
PROMISE,CS-SVM (Linear),TF-IDF+MPNet,1,0.8505154639175257
PROMISE,CS-RF,TF-IDF+GloVe,1,0.5721649484536082
PROMISE,CS-LR,TF-IDF+BERT,1,0.7680412371134021
PROMISE,CS-LR,TF-IDF+MPNet,1,0.7989690721649485
PROMISE,CS-RF,TF-IDF+Word2Vec,1,0.520618556701031
PROMISE,CS-LR,Word2Vec+GloVe,1,0.6597938144329897
PROMISE,CS-SVM (RBF),Word2Vec+GloVe,1,0.6030927835051546
PROMISE,CS-SVM (RBF),Word2Vec+BERT,1,0.7319587628865979
PROMISE,CS-RF,TF-IDF+SBERT,1,0.5412371134020618
PROMISE,CS-DT,Word2Vec+GloVe,1,0.3711340206185567
PROMISE,CS-SVM (RBF),TF-IDF+GloVe,1,0.6752577319587629
PROMISE,CS-SVM (Linear),Word2Vec+GloVe,1,0.711340206185567
PROMISE,CS-RF,TF-IDF+BERT,1,0.5360824742268041
PROMISE,CS-DT,TF-IDF+MPNet,1,0.5463917525773195
PROMISE,CS-LR,Word2Vec+BERT,1,0.7628865979381443
PROMISE,CS-DT,Word2Vec+BERT,1,0.4587628865979381
PROMISE,CS-LR,Word2Vec+SBERT,1,0.7422680412371134
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec,1,0.5618556701030928
PROMISE,CS-SVM (Linear),Word2Vec+SBERT,1,0.7731958762886598
PROMISE,CS-SVM (RBF),TF-IDF+BERT,1,0.7268041237113402
PROMISE,CS-SVM (RBF),Word2Vec+SBERT,1,0.7216494845360825
PROMISE,CS-DT,Word2Vec+SBERT,1,0.422680412371134
PROMISE,CS-SVM (RBF),Word2Vec+MPNet,1,0.7474226804123711
PROMISE,CS-LR,Word2Vec+MPNet,1,0.7628865979381443
PROMISE,CS-SVM (Linear),Word2Vec+BERT,1,0.7422680412371134
PROMISE,CS-SVM (RBF),GloVe+BERT,1,0.7474226804123711
PROMISE,CS-LR,GloVe+BERT,1,0.7731958762886598
PROMISE,CS-SVM (RBF),TF-IDF+SBERT,1,0.7164948453608248
PROMISE,CS-LR,GloVe+SBERT,1,0.7680412371134021
PROMISE,CS-SVM (RBF),TF-IDF+MPNet,1,0.7422680412371134
PROMISE,CS-SVM (RBF),GloVe+SBERT,1,0.7010309278350515
PROMISE,CS-SVM (Linear),GloVe+BERT,1,0.7577319587628866
PROMISE,CS-SVM (Linear),GloVe+SBERT,1,0.7989690721649485
PROMISE,CS-SVM (Linear),Word2Vec+MPNet,1,0.845360824742268
PROMISE,CS-RF,Word2Vec+GloVe,1,0.5721649484536082
PROMISE,CS-DT,GloVe+SBERT,1,0.4072164948453608
PROMISE,CS-RF,TF-IDF+MPNet,1,0.5927835051546392
PROMISE,CS-LR,GloVe+MPNet,1,0.7731958762886598
PROMISE,CS-DT,GloVe+BERT,1,0.422680412371134
PROMISE,CS-SVM (RBF),GloVe+MPNet,1,0.7268041237113402
PROMISE,CS-SVM (RBF),BERT+SBERT,1,0.7319587628865979
PROMISE,CS-DT,Word2Vec+MPNet,1,0.5051546391752577
PROMISE,CS-RF,Word2Vec+BERT,1,0.5567010309278351
PROMISE,CS-LR,BERT+SBERT,1,0.7628865979381443
PROMISE,CS-LR,BERT+MPNet,1,0.7783505154639175
PROMISE,CS-SVM (RBF),BERT+MPNet,1,0.7319587628865979
PROMISE,CS-DT,BERT+SBERT,1,0.42783505154639173
PROMISE,CS-LR,SBERT+MPNet,1,0.788659793814433
PROMISE,CS-SVM (Linear),SBERT+MPNet,1,0.8195876288659794
PROMISE,CS-SVM (RBF),SBERT+MPNet,1,0.7835051546391752
PROMISE,CS-SVM (Linear),BERT+SBERT,1,0.7422680412371134
PROMISE,CS-DT,GloVe+MPNet,1,0.4690721649484536
PROMISE,CS-RF,Word2Vec+MPNet,1,0.5824742268041238
PROMISE,CS-DT,BERT+MPNet,1,0.4742268041237113
PROMISE,CS-SVM (Linear),GloVe+MPNet,1,0.8247422680412371
PROMISE,CS-RF,GloVe+BERT,1,0.5515463917525774
PROMISE,CS-RF,GloVe+SBERT,1,0.5618556701030928
PROMISE,CS-RF,Word2Vec+SBERT,1,0.5567010309278351
PROMISE,CS-SVM (Linear),BERT+MPNet,1,0.7474226804123711
PROMISE,CS-DT,SBERT+MPNet,1,0.4536082474226804
PROMISE,CS-RF,GloVe+MPNet,1,0.6030927835051546
PROMISE,CS-RF,BERT+SBERT,1,0.5515463917525774
PROMISE,CS-RF,BERT+MPNet,1,0.5876288659793815
PROMISE,CS-RF,SBERT+MPNet,1,0.5927835051546392
PROMISE,CS-SVM (Linear),TF-IDF+SBERT,2,0.8041237113402062
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec,2,0.7680412371134021
PROMISE,CS-SVM (Linear),TF-IDF+GloVe,2,0.7835051546391752
PROMISE,CS-DT,TF-IDF+GloVe,2,0.4639175257731959
PROMISE,CS-SVM (Linear),TF-IDF+BERT,2,0.7680412371134021
PROMISE,CS-LR,TF-IDF+Word2Vec,2,0.6907216494845361
PROMISE,CS-LR,TF-IDF+SBERT,2,0.788659793814433
PROMISE,CS-SVM (Linear),TF-IDF+MPNet,2,0.8247422680412371
PROMISE,CS-RF,TF-IDF+GloVe,2,0.5876288659793815
PROMISE,CS-DT,TF-IDF+BERT,2,0.5154639175257731
PROMISE,CS-DT,TF-IDF+SBERT,2,0.4896907216494845
PROMISE,CS-LR,TF-IDF+GloVe,2,0.7731958762886598
PROMISE,CS-RF,TF-IDF+Word2Vec,2,0.5103092783505154
PROMISE,CS-LR,TF-IDF+BERT,2,0.7577319587628866
PROMISE,CS-DT,TF-IDF+Word2Vec,2,0.5876288659793815
PROMISE,CS-SVM (RBF),Word2Vec+GloVe,2,0.634020618556701
PROMISE,CS-LR,TF-IDF+MPNet,2,0.8247422680412371
PROMISE,CS-RF,TF-IDF+SBERT,2,0.5979381443298969
PROMISE,CS-LR,Word2Vec+GloVe,2,0.7010309278350515
PROMISE,CS-SVM (Linear),Word2Vec+GloVe,2,0.7577319587628866
PROMISE,CS-DT,Word2Vec+GloVe,2,0.42783505154639173
PROMISE,CS-LR,Word2Vec+BERT,2,0.7577319587628866
PROMISE,CS-SVM (RBF),Word2Vec+BERT,2,0.7783505154639175
PROMISE,CS-RF,TF-IDF+BERT,2,0.5670103092783505
PROMISE,CS-SVM (RBF),TF-IDF+BERT,2,0.7731958762886598
PROMISE,CS-SVM (RBF),Word2Vec+SBERT,2,0.7319587628865979
PROMISE,CS-LR,Word2Vec+SBERT,2,0.7474226804123711
PROMISE,CS-SVM (RBF),TF-IDF+GloVe,2,0.6958762886597938
PROMISE,CS-SVM (Linear),Word2Vec+SBERT,2,0.7628865979381443
PROMISE,CS-DT,Word2Vec+BERT,2,0.39690721649484534
PROMISE,CS-LR,Word2Vec+MPNet,2,0.788659793814433
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec,2,0.5979381443298969
PROMISE,CS-DT,TF-IDF+MPNet,2,0.4896907216494845
PROMISE,CS-SVM (RBF),Word2Vec+MPNet,2,0.7628865979381443
PROMISE,CS-SVM (Linear),Word2Vec+BERT,2,0.7628865979381443
PROMISE,CS-DT,Word2Vec+SBERT,2,0.36082474226804123
PROMISE,CS-SVM (RBF),GloVe+BERT,2,0.7835051546391752
PROMISE,CS-RF,TF-IDF+MPNet,2,0.6185567010309279
PROMISE,CS-SVM (RBF),GloVe+SBERT,2,0.7525773195876289
PROMISE,CS-SVM (Linear),Word2Vec+MPNet,2,0.8041237113402062
PROMISE,CS-LR,GloVe+SBERT,2,0.8195876288659794
PROMISE,CS-LR,GloVe+BERT,2,0.7577319587628866
PROMISE,CS-SVM (Linear),GloVe+SBERT,2,0.788659793814433
PROMISE,CS-SVM (Linear),GloVe+BERT,2,0.7525773195876289
PROMISE,CS-DT,GloVe+BERT,2,0.4381443298969072
PROMISE,CS-SVM (RBF),TF-IDF+MPNet,2,0.7577319587628866
PROMISE,CS-LR,GloVe+MPNet,2,0.8247422680412371
PROMISE,CS-SVM (RBF),GloVe+MPNet,2,0.7938144329896907
PROMISE,CS-DT,GloVe+SBERT,2,0.42783505154639173
PROMISE,CS-RF,Word2Vec+BERT,2,0.5618556701030928
PROMISE,CS-LR,BERT+SBERT,2,0.7628865979381443
PROMISE,CS-SVM (RBF),BERT+SBERT,2,0.7680412371134021
PROMISE,CS-DT,Word2Vec+MPNet,2,0.4587628865979381
PROMISE,CS-SVM (RBF),TF-IDF+SBERT,2,0.7164948453608248
PROMISE,CS-SVM (Linear),BERT+SBERT,2,0.7731958762886598
PROMISE,CS-SVM (Linear),GloVe+MPNet,2,0.845360824742268
PROMISE,CS-SVM (RBF),BERT+MPNet,2,0.7835051546391752
PROMISE,CS-RF,Word2Vec+GloVe,2,0.5773195876288659
PROMISE,CS-LR,BERT+MPNet,2,0.7628865979381443
PROMISE,CS-LR,SBERT+MPNet,2,0.788659793814433
PROMISE,CS-SVM (Linear),BERT+MPNet,2,0.7783505154639175
PROMISE,CS-RF,Word2Vec+SBERT,2,0.5773195876288659
PROMISE,CS-SVM (Linear),SBERT+MPNet,2,0.7989690721649485
PROMISE,CS-RF,Word2Vec+MPNet,2,0.6288659793814433
PROMISE,CS-RF,GloVe+BERT,2,0.5721649484536082
PROMISE,CS-DT,GloVe+MPNet,2,0.4690721649484536
PROMISE,CS-SVM (RBF),SBERT+MPNet,2,0.7835051546391752
PROMISE,CS-RF,GloVe+SBERT,2,0.6030927835051546
PROMISE,CS-DT,BERT+MPNet,2,0.42783505154639173
PROMISE,CS-DT,SBERT+MPNet,2,0.4639175257731959
PROMISE,CS-RF,GloVe+MPNet,2,0.5979381443298969
PROMISE,CS-RF,BERT+SBERT,2,0.5824742268041238
PROMISE,CS-RF,BERT+MPNet,2,0.6082474226804123
PROMISE,CS-RF,SBERT+MPNet,2,0.6134020618556701
PROMISE,CS-SVM (Linear),TF-IDF+SBERT,3,0.7938144329896907
PROMISE,CS-SVM (Linear),TF-IDF+GloVe,3,0.7422680412371134
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec,3,0.7680412371134021
PROMISE,CS-DT,TF-IDF+GloVe,3,0.5
PROMISE,CS-LR,TF-IDF+Word2Vec,3,0.6855670103092784
PROMISE,CS-LR,TF-IDF+BERT,3,0.7731958762886598
PROMISE,CS-SVM (Linear),TF-IDF+BERT,3,0.7680412371134021
PROMISE,CS-LR,TF-IDF+SBERT,3,0.7731958762886598
PROMISE,CS-DT,TF-IDF+BERT,3,0.4845360824742268
PROMISE,CS-SVM (Linear),TF-IDF+MPNet,3,0.8195876288659794
PROMISE,CS-LR,TF-IDF+GloVe,3,0.6907216494845361
PROMISE,CS-DT,TF-IDF+SBERT,3,0.4896907216494845
PROMISE,CS-RF,TF-IDF+GloVe,3,0.5618556701030928
PROMISE,CS-DT,TF-IDF+Word2Vec,3,0.5
PROMISE,CS-LR,TF-IDF+MPNet,3,0.7835051546391752
PROMISE,CS-SVM (Linear),Word2Vec+GloVe,3,0.7268041237113402
PROMISE,CS-SVM (RBF),Word2Vec+GloVe,3,0.5979381443298969
PROMISE,CS-LR,Word2Vec+GloVe,3,0.6597938144329897
PROMISE,CS-DT,Word2Vec+GloVe,3,0.422680412371134
PROMISE,CS-RF,TF-IDF+SBERT,3,0.5721649484536082
PROMISE,CS-RF,TF-IDF+Word2Vec,3,0.520618556701031
PROMISE,CS-SVM (RBF),TF-IDF+BERT,3,0.7422680412371134
PROMISE,CS-RF,TF-IDF+BERT,3,0.5721649484536082
PROMISE,CS-SVM (RBF),Word2Vec+BERT,3,0.7319587628865979
PROMISE,CS-LR,Word2Vec+BERT,3,0.7628865979381443
PROMISE,CS-SVM (RBF),TF-IDF+GloVe,3,0.634020618556701
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec,3,0.5515463917525774
PROMISE,CS-LR,Word2Vec+SBERT,3,0.7216494845360825
PROMISE,CS-SVM (Linear),Word2Vec+SBERT,3,0.7422680412371134
PROMISE,CS-SVM (RBF),Word2Vec+SBERT,3,0.7216494845360825
PROMISE,CS-DT,Word2Vec+BERT,3,0.4020618556701031
PROMISE,CS-DT,TF-IDF+MPNet,3,0.5051546391752577
PROMISE,CS-LR,Word2Vec+MPNet,3,0.7371134020618557
PROMISE,CS-DT,Word2Vec+SBERT,3,0.4896907216494845
PROMISE,CS-SVM (Linear),Word2Vec+BERT,3,0.7319587628865979
PROMISE,CS-SVM (RBF),GloVe+BERT,3,0.7422680412371134
PROMISE,CS-SVM (RBF),Word2Vec+MPNet,3,0.7164948453608248
PROMISE,CS-LR,GloVe+BERT,3,0.7680412371134021
PROMISE,CS-SVM (RBF),TF-IDF+SBERT,3,0.7371134020618557
PROMISE,CS-SVM (RBF),GloVe+SBERT,3,0.6855670103092784
PROMISE,CS-SVM (RBF),TF-IDF+MPNet,3,0.7474226804123711
PROMISE,CS-LR,GloVe+SBERT,3,0.7422680412371134
PROMISE,CS-RF,Word2Vec+GloVe,3,0.5567010309278351
PROMISE,CS-SVM (Linear),GloVe+SBERT,3,0.7680412371134021
PROMISE,CS-DT,GloVe+SBERT,3,0.4896907216494845
PROMISE,CS-SVM (RBF),GloVe+MPNet,3,0.7010309278350515
PROMISE,CS-DT,Word2Vec+MPNet,3,0.42783505154639173
PROMISE,CS-RF,TF-IDF+MPNet,3,0.5618556701030928
PROMISE,CS-LR,GloVe+MPNet,3,0.7577319587628866
PROMISE,CS-DT,GloVe+BERT,3,0.4639175257731959
PROMISE,CS-SVM (Linear),GloVe+BERT,3,0.7525773195876289
PROMISE,CS-RF,Word2Vec+BERT,3,0.5618556701030928
PROMISE,CS-LR,BERT+SBERT,3,0.7680412371134021
PROMISE,CS-SVM (RBF),BERT+SBERT,3,0.7422680412371134
PROMISE,CS-RF,Word2Vec+SBERT,3,0.5773195876288659
PROMISE,CS-SVM (Linear),Word2Vec+MPNet,3,0.8041237113402062
PROMISE,CS-SVM (Linear),GloVe+MPNet,3,0.7989690721649485
PROMISE,CS-SVM (Linear),BERT+SBERT,3,0.7525773195876289
PROMISE,CS-LR,BERT+MPNet,3,0.7731958762886598
PROMISE,CS-SVM (Linear),SBERT+MPNet,3,0.7835051546391752
PROMISE,CS-DT,BERT+SBERT,3,0.4793814432989691
PROMISE,CS-LR,SBERT+MPNet,3,0.7731958762886598
PROMISE,CS-SVM (RBF),BERT+MPNet,3,0.7422680412371134
PROMISE,CS-SVM (RBF),SBERT+MPNet,3,0.7731958762886598
PROMISE,CS-RF,GloVe+BERT,3,0.5670103092783505
PROMISE,CS-SVM (Linear),BERT+MPNet,3,0.7525773195876289
PROMISE,CS-DT,GloVe+MPNet,3,0.4381443298969072
PROMISE,CS-DT,BERT+MPNet,3,0.5
PROMISE,CS-RF,Word2Vec+MPNet,3,0.5979381443298969
PROMISE,CS-RF,GloVe+SBERT,3,0.5979381443298969
PROMISE,CS-DT,SBERT+MPNet,3,0.4381443298969072
PROMISE,CS-RF,BERT+SBERT,3,0.5773195876288659
PROMISE,CS-RF,GloVe+MPNet,3,0.6134020618556701
PROMISE,CS-RF,BERT+MPNet,3,0.6134020618556701
PROMISE,CS-RF,SBERT+MPNet,3,0.5979381443298969
PROMISE,CS-SVM (Linear),TF-IDF+SBERT,4,0.7875647668393783
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec,4,0.7512953367875648
PROMISE,CS-SVM (Linear),TF-IDF+GloVe,4,0.7875647668393783
PROMISE,CS-DT,TF-IDF+GloVe,4,0.42487046632124353
PROMISE,CS-SVM (Linear),TF-IDF+BERT,4,0.7305699481865285
PROMISE,CS-DT,TF-IDF+BERT,4,0.43005181347150256
PROMISE,CS-LR,TF-IDF+GloVe,4,0.772020725388601
PROMISE,CS-LR,TF-IDF+Word2Vec,4,0.7046632124352331
PROMISE,CS-LR,TF-IDF+SBERT,4,0.7823834196891192
PROMISE,CS-RF,TF-IDF+GloVe,4,0.5492227979274611
PROMISE,CS-SVM (Linear),TF-IDF+MPNet,4,0.8290155440414507
PROMISE,CS-LR,TF-IDF+MPNet,4,0.8341968911917098
PROMISE,CS-DT,TF-IDF+SBERT,4,0.44041450777202074
PROMISE,CS-RF,TF-IDF+BERT,4,0.5181347150259067
PROMISE,CS-RF,TF-IDF+Word2Vec,4,0.5181347150259067
PROMISE,CS-LR,TF-IDF+BERT,4,0.7616580310880829
PROMISE,CS-SVM (RBF),Word2Vec+GloVe,4,0.6010362694300518
PROMISE,CS-LR,Word2Vec+GloVe,4,0.7150259067357513
PROMISE,CS-DT,TF-IDF+MPNet,4,0.538860103626943
PROMISE,CS-SVM (Linear),Word2Vec+GloVe,4,0.6787564766839378
PROMISE,CS-RF,TF-IDF+SBERT,4,0.5284974093264249
PROMISE,CS-DT,TF-IDF+Word2Vec,4,0.5751295336787565
PROMISE,CS-SVM (RBF),TF-IDF+GloVe,4,0.6683937823834197
PROMISE,CS-LR,Word2Vec+BERT,4,0.7461139896373057
PROMISE,CS-LR,Word2Vec+SBERT,4,0.7046632124352331
PROMISE,CS-SVM (RBF),Word2Vec+BERT,4,0.7772020725388601
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec,4,0.538860103626943
PROMISE,CS-RF,TF-IDF+MPNet,4,0.5751295336787565
PROMISE,CS-SVM (Linear),Word2Vec+BERT,4,0.7098445595854922
PROMISE,CS-DT,Word2Vec+BERT,4,0.47150259067357514
PROMISE,CS-SVM (Linear),Word2Vec+SBERT,4,0.7461139896373057
PROMISE,CS-DT,Word2Vec+GloVe,4,0.40932642487046633
PROMISE,CS-SVM (RBF),Word2Vec+SBERT,4,0.7305699481865285
PROMISE,CS-LR,Word2Vec+MPNet,4,0.7875647668393783
PROMISE,CS-SVM (RBF),GloVe+BERT,4,0.772020725388601
PROMISE,CS-DT,Word2Vec+SBERT,4,0.39896373056994816
PROMISE,CS-LR,GloVe+BERT,4,0.7461139896373057
PROMISE,CS-SVM (RBF),Word2Vec+MPNet,4,0.7461139896373057
PROMISE,CS-SVM (RBF),GloVe+SBERT,4,0.7512953367875648
PROMISE,CS-LR,GloVe+SBERT,4,0.772020725388601
PROMISE,CS-SVM (RBF),TF-IDF+SBERT,4,0.7202072538860104
PROMISE,CS-SVM (Linear),GloVe+SBERT,4,0.7668393782383419
PROMISE,CS-SVM (RBF),TF-IDF+BERT,4,0.772020725388601
PROMISE,CS-SVM (Linear),Word2Vec+MPNet,4,0.7979274611398963
PROMISE,CS-SVM (RBF),TF-IDF+MPNet,4,0.7564766839378239
PROMISE,CS-DT,Word2Vec+MPNet,4,0.5025906735751295
PROMISE,CS-DT,GloVe+BERT,4,0.41450777202072536
PROMISE,CS-RF,Word2Vec+BERT,4,0.5181347150259067
PROMISE,CS-SVM (Linear),GloVe+BERT,4,0.7409326424870466
PROMISE,CS-LR,GloVe+MPNet,4,0.7875647668393783
PROMISE,CS-LR,BERT+SBERT,4,0.7616580310880829
PROMISE,CS-SVM (RBF),BERT+SBERT,4,0.7668393782383419
PROMISE,CS-SVM (RBF),GloVe+MPNet,4,0.7616580310880829
PROMISE,CS-RF,Word2Vec+SBERT,4,0.5699481865284974
PROMISE,CS-DT,GloVe+SBERT,4,0.41450777202072536
PROMISE,CS-RF,Word2Vec+GloVe,4,0.538860103626943
PROMISE,CS-SVM (Linear),BERT+SBERT,4,0.6994818652849741
PROMISE,CS-SVM (RBF),BERT+MPNet,4,0.772020725388601
PROMISE,CS-SVM (Linear),GloVe+MPNet,4,0.8134715025906736
PROMISE,CS-LR,BERT+MPNet,4,0.772020725388601
PROMISE,CS-RF,GloVe+BERT,4,0.5803108808290155
PROMISE,CS-LR,SBERT+MPNet,4,0.7927461139896373
PROMISE,CS-DT,GloVe+MPNet,4,0.48186528497409326
PROMISE,CS-SVM (RBF),SBERT+MPNet,4,0.7927461139896373
PROMISE,CS-SVM (Linear),SBERT+MPNet,4,0.8031088082901554
PROMISE,CS-DT,BERT+SBERT,4,0.41968911917098445
PROMISE,CS-SVM (Linear),BERT+MPNet,4,0.7098445595854922
PROMISE,CS-RF,GloVe+SBERT,4,0.5647668393782384
PROMISE,CS-DT,BERT+MPNet,4,0.48704663212435234
PROMISE,CS-DT,SBERT+MPNet,4,0.46632124352331605
PROMISE,CS-RF,Word2Vec+MPNet,4,0.5647668393782384
PROMISE,CS-RF,GloVe+MPNet,4,0.6062176165803109
PROMISE,CS-RF,BERT+SBERT,4,0.5699481865284974
PROMISE,CS-RF,BERT+MPNet,4,0.5803108808290155
PROMISE,CS-RF,SBERT+MPNet,4,0.5958549222797928
