dataset,algo,embed,fold,acc
FNFC,DNN,TF-IDF+Word2Vec,0,0.8810198300283286
FNFC,CNN,TF-IDF+Word2Vec,0,0.8831444759206799
FNFC,LSTM,TF-IDF+Word2Vec,0,0.876770538243626
