dataset,algo,embed,fold,acc
FNFC,CS-SVM (Linear),Word2Vec+GloVe+SBERT,3,0.9001416430594901
FNFC,CS-RF,Word2Vec+GloVe+BERT,3,0.8654390934844193
FNFC,CS-DT,Word2Vec+GloVe+SBERT,3,0.7924929178470255
FNFC,CS-LR,Word2Vec+GloVe+SBERT,3,0.8951841359773371
FNFC,CS-SVM (Linear),Word2Vec+GloVe+MPNet,3,0.9058073654390935
FNFC,CS-RF,Word2Vec+GloVe+SBERT,3,0.8661473087818697
FNFC,CS-SVM (RBF),Word2Vec+GloVe+BERT,3,0.8958923512747875
FNFC,CS-DT,Word2Vec+GloVe+MPNet,3,0.8080736543909348
FNFC,CS-LR,Word2Vec+GloVe+MPNet,3,0.8916430594900849
FNFC,CS-SVM (Linear),Word2Vec+BERT+SBERT,3,0.876770538243626
FNFC,CS-RF,Word2Vec+GloVe+MPNet,3,0.8654390934844193
FNFC,CS-SVM (RBF),Word2Vec+GloVe+SBERT,3,0.8987252124645893
FNFC,CS-DT,Word2Vec+BERT+SBERT,3,0.7868271954674221
FNFC,CS-LR,Word2Vec+BERT+SBERT,3,0.8647308781869688
FNFC,CS-SVM (Linear),Word2Vec+BERT+MPNet,3,0.886685552407932
FNFC,CS-DT,Word2Vec+BERT+MPNet,3,0.8038243626062322
FNFC,CS-RF,Word2Vec+BERT+SBERT,3,0.8661473087818697
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,3,0.8987252124645893
FNFC,CS-SVM (RBF),Word2Vec+BERT+SBERT,3,0.8951841359773371
FNFC,CS-SVM (Linear),Word2Vec+SBERT+MPNet,3,0.9072237960339944
FNFC,CS-SVM (RBF),Word2Vec+GloVe+MPNet,3,0.9022662889518414
FNFC,CS-LR,Word2Vec+BERT+MPNet,3,0.8703966005665722
FNFC,CS-LR,Word2Vec+SBERT+MPNet,3,0.886685552407932
FNFC,CS-DT,Word2Vec+SBERT+MPNet,3,0.7882436260623229
FNFC,CS-RF,Word2Vec+BERT+MPNet,3,0.8647308781869688
FNFC,CS-SVM (RBF),Word2Vec+BERT+MPNet,3,0.8951841359773371
FNFC,CS-SVM (Linear),GloVe+BERT+SBERT,3,0.8916430594900849
FNFC,CS-LR,GloVe+BERT+SBERT,3,0.8810198300283286
FNFC,CS-RF,Word2Vec+SBERT+MPNet,3,0.8668555240793201
FNFC,CS-DT,GloVe+BERT+SBERT,3,0.7790368271954674
FNFC,CS-SVM (RBF),TF-IDF+GloVe+BERT,3,0.8987252124645893
FNFC,CS-SVM (Linear),GloVe+BERT+MPNet,3,0.8951841359773371
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,3,0.8916430594900849
FNFC,CS-RF,GloVe+BERT+SBERT,3,0.8654390934844193
FNFC,CS-LR,GloVe+BERT+MPNet,3,0.8803116147308782
FNFC,CS-DT,GloVe+BERT+MPNet,3,0.7974504249291785
FNFC,CS-SVM (Linear),GloVe+SBERT+MPNet,3,0.9128895184135978
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,3,0.9164305949008499
FNFC,CS-SVM (RBF),GloVe+BERT+SBERT,3,0.8980169971671388
FNFC,CS-LR,GloVe+SBERT+MPNet,3,0.8987252124645893
FNFC,CS-RF,GloVe+BERT+MPNet,3,0.8647308781869688
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,3,0.9178470254957507
FNFC,CS-SVM (RBF),Word2Vec+SBERT+MPNet,3,0.8994334277620396
FNFC,CS-LR,BERT+SBERT+MPNet,3,0.876770538243626
FNFC,CS-DT,GloVe+SBERT+MPNet,3,0.7974504249291785
FNFC,CS-DT,BERT+SBERT+MPNet,3,0.7861189801699717
FNFC,CS-SVM (Linear),BERT+SBERT+MPNet,3,0.8845609065155807
FNFC,CS-SVM (RBF),TF-IDF+GloVe+SBERT,3,0.9143059490084986
FNFC,CS-SVM (RBF),GloVe+BERT+MPNet,3,0.8987252124645893
FNFC,CS-RF,GloVe+SBERT+MPNet,3,0.8668555240793201
FNFC,CS-SVM (RBF),GloVe+SBERT+MPNet,3,0.9157223796033994
FNFC,CS-SVM (RBF),TF-IDF+GloVe+MPNet,3,0.919971671388102
FNFC,CS-SVM (RBF),TF-IDF+BERT+SBERT,3,0.8987252124645893
FNFC,CS-SVM (RBF),TF-IDF+BERT+MPNet,3,0.8994334277620396
FNFC,CS-SVM (RBF),BERT+SBERT+MPNet,3,0.8987252124645893
FNFC,CS-RF,BERT+SBERT+MPNet,3,0.8682719546742209
FNFC,CS-SVM (RBF),TF-IDF+SBERT+MPNet,3,0.9185552407932012
FNFC,CS-SVM (Linear),TF-IDF+Word2Vec+GloVe,4,0.8930594900849859
FNFC,CS-RF,TF-IDF+Word2Vec+GloVe,4,0.8562322946175638
FNFC,CS-SVM (Linear),TF-IDF+Word2Vec+SBERT,4,0.9093484419263456
FNFC,CS-SVM (Linear),TF-IDF+Word2Vec+BERT,4,0.896600566572238
FNFC,CS-DT,TF-IDF+Word2Vec+GloVe,4,0.8243626062322946
FNFC,CS-RF,TF-IDF+Word2Vec+BERT,4,0.8562322946175638
FNFC,CS-SVM (Linear),TF-IDF+Word2Vec+MPNet,4,0.9093484419263456
FNFC,CS-RF,TF-IDF+Word2Vec+SBERT,4,0.8583569405099151
FNFC,CS-SVM (Linear),TF-IDF+GloVe+BERT,4,0.896600566572238
FNFC,CS-RF,TF-IDF+Word2Vec+MPNet,4,0.8583569405099151
FNFC,CS-DT,TF-IDF+Word2Vec+BERT,4,0.8215297450424929
FNFC,CS-DT,TF-IDF+Word2Vec+SBERT,4,0.8080736543909348
FNFC,CS-LR,TF-IDF+Word2Vec+SBERT,4,0.9135977337110481
FNFC,CS-SVM (Linear),TF-IDF+GloVe+SBERT,4,0.9072237960339944
FNFC,CS-RF,TF-IDF+GloVe+BERT,4,0.8562322946175638
FNFC,CS-DT,TF-IDF+GloVe+BERT,4,0.8137393767705382
FNFC,CS-DT,TF-IDF+Word2Vec+MPNet,4,0.8307365439093485
FNFC,CS-LR,TF-IDF+Word2Vec+BERT,4,0.886685552407932
FNFC,CS-RF,TF-IDF+GloVe+SBERT,4,0.8569405099150141
FNFC,CS-SVM (Linear),TF-IDF+GloVe+MPNet,4,0.9008498583569405
FNFC,CS-DT,TF-IDF+GloVe+SBERT,4,0.8087818696883853
FNFC,CS-LR,TF-IDF+Word2Vec+GloVe,4,0.8859773371104815
FNFC,CS-LR,TF-IDF+Word2Vec+MPNet,4,0.9107648725212465
FNFC,CS-SVM (Linear),TF-IDF+BERT+SBERT,4,0.9029745042492918
FNFC,CS-RF,TF-IDF+GloVe+MPNet,4,0.8590651558073654
FNFC,CS-LR,TF-IDF+GloVe+BERT,4,0.8888101983002833
FNFC,CS-DT,TF-IDF+GloVe+MPNet,4,0.8279036827195467
FNFC,CS-LR,TF-IDF+GloVe+SBERT,4,0.9058073654390935
FNFC,CS-RF,TF-IDF+BERT+SBERT,4,0.8569405099150141
FNFC,CS-DT,TF-IDF+BERT+SBERT,4,0.8186968838526912
FNFC,CS-SVM (Linear),TF-IDF+BERT+MPNet,4,0.9058073654390935
FNFC,CS-LR,TF-IDF+GloVe+MPNet,4,0.9036827195467422
FNFC,CS-SVM (Linear),TF-IDF+SBERT+MPNet,4,0.9093484419263456
FNFC,CS-DT,TF-IDF+BERT+MPNet,4,0.8158640226628895
FNFC,CS-RF,TF-IDF+BERT+MPNet,4,0.8583569405099151
FNFC,CS-LR,TF-IDF+BERT+SBERT,4,0.8923512747875354
FNFC,CS-LR,TF-IDF+BERT+MPNet,4,0.8923512747875354
FNFC,CS-RF,TF-IDF+SBERT+MPNet,4,0.8604815864022662
FNFC,CS-LR,TF-IDF+SBERT+MPNet,4,0.9135977337110481
FNFC,CS-SVM (Linear),Word2Vec+GloVe+BERT,4,0.8781869688385269
FNFC,CS-DT,Word2Vec+GloVe+BERT,4,0.7811614730878187
FNFC,CS-DT,TF-IDF+SBERT+MPNet,4,0.8307365439093485
FNFC,CS-LR,Word2Vec+GloVe+BERT,4,0.8711048158640227
FNFC,CS-SVM (Linear),Word2Vec+GloVe+SBERT,4,0.8902266288951841
FNFC,CS-DT,Word2Vec+GloVe+SBERT,4,0.7839943342776204
FNFC,CS-RF,Word2Vec+GloVe+BERT,4,0.8569405099150141
FNFC,CS-LR,Word2Vec+GloVe+SBERT,4,0.8852691218130312
FNFC,CS-RF,Word2Vec+GloVe+SBERT,4,0.8576487252124646
FNFC,CS-SVM (RBF),Word2Vec+GloVe+BERT,4,0.9036827195467422
FNFC,CS-SVM (Linear),Word2Vec+GloVe+MPNet,4,0.8951841359773371
FNFC,CS-DT,Word2Vec+GloVe+MPNet,4,0.7754957507082153
FNFC,CS-LR,Word2Vec+GloVe+MPNet,4,0.8845609065155807
FNFC,CS-DT,Word2Vec+BERT+SBERT,4,0.7861189801699717
FNFC,CS-SVM (Linear),Word2Vec+BERT+SBERT,4,0.8725212464589235
FNFC,CS-RF,Word2Vec+GloVe+MPNet,4,0.8604815864022662
FNFC,CS-LR,Word2Vec+BERT+SBERT,4,0.8753541076487252
FNFC,CS-SVM (RBF),Word2Vec+GloVe+SBERT,4,0.9008498583569405
FNFC,CS-RF,Word2Vec+BERT+SBERT,4,0.8576487252124646
FNFC,CS-SVM (Linear),Word2Vec+BERT+MPNet,4,0.8810198300283286
FNFC,CS-DT,Word2Vec+BERT+MPNet,4,0.7698300283286119
FNFC,CS-LR,Word2Vec+BERT+MPNet,4,0.8810198300283286
FNFC,CS-SVM (Linear),Word2Vec+SBERT+MPNet,4,0.9029745042492918
FNFC,CS-SVM (RBF),Word2Vec+BERT+SBERT,4,0.9043909348441926
FNFC,CS-SVM (RBF),Word2Vec+GloVe+MPNet,4,0.8944759206798867
FNFC,CS-RF,Word2Vec+BERT+MPNet,4,0.8583569405099151
FNFC,CS-LR,Word2Vec+SBERT+MPNet,4,0.8909348441926346
FNFC,CS-DT,Word2Vec+SBERT+MPNet,4,0.7939093484419264
FNFC,CS-SVM (Linear),GloVe+BERT+SBERT,4,0.8803116147308782
FNFC,CS-DT,GloVe+BERT+SBERT,4,0.7790368271954674
FNFC,CS-RF,Word2Vec+SBERT+MPNet,4,0.8597733711048159
FNFC,CS-SVM (RBF),Word2Vec+BERT+MPNet,4,0.9072237960339944
FNFC,CS-LR,GloVe+BERT+SBERT,4,0.8781869688385269
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,4,0.9043909348441926
FNFC,CS-SVM (RBF),TF-IDF+GloVe+BERT,4,0.9072237960339944
FNFC,CS-RF,GloVe+BERT+SBERT,4,0.8583569405099151
FNFC,CS-LR,GloVe+BERT+MPNet,4,0.8845609065155807
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,4,0.9072237960339944
FNFC,CS-DT,GloVe+BERT+MPNet,4,0.7903682719546742
FNFC,CS-SVM (Linear),GloVe+BERT+MPNet,4,0.886685552407932
FNFC,CS-SVM (RBF),Word2Vec+SBERT+MPNet,4,0.8987252124645893
FNFC,CS-SVM (RBF),GloVe+BERT+SBERT,4,0.9050991501416431
FNFC,CS-LR,GloVe+SBERT+MPNet,4,0.8888101983002833
FNFC,CS-SVM (Linear),GloVe+SBERT+MPNet,4,0.8987252124645893
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,4,0.910056657223796
FNFC,CS-LR,BERT+SBERT+MPNet,4,0.8859773371104815
FNFC,CS-DT,GloVe+SBERT+MPNet,4,0.806657223796034
FNFC,CS-SVM (RBF),TF-IDF+GloVe+SBERT,4,0.9079320113314447
FNFC,CS-DT,BERT+SBERT+MPNet,4,0.7882436260623229
FNFC,CS-SVM (Linear),BERT+SBERT+MPNet,4,0.8916430594900849
FNFC,CS-RF,GloVe+BERT+MPNet,4,0.8590651558073654
FNFC,CS-RF,GloVe+SBERT+MPNet,4,0.8597733711048159
FNFC,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,4,0.8888101983002833
FNFC,CS-SVM (RBF),GloVe+BERT+MPNet,4,0.9050991501416431
FNFC,CS-SVM (RBF),TF-IDF+BERT+SBERT,4,0.9072237960339944
FNFC,CS-SVM (RBF),TF-IDF+GloVe+MPNet,4,0.9079320113314447
FNFC,CS-RF,BERT+SBERT+MPNet,4,0.8618980169971672
FNFC,CS-SVM (RBF),GloVe+SBERT+MPNet,4,0.9029745042492918
FNFC,CS-SVM (RBF),TF-IDF+BERT+MPNet,4,0.9058073654390935
FNFC,CS-SVM (RBF),BERT+SBERT+MPNet,4,0.9029745042492918
FNFC,CS-SVM (RBF),TF-IDF+SBERT+MPNet,4,0.9079320113314447
PROMISE,CS-LR,TF-IDF+Word2Vec+SBERT,0,0.7577319587628866
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+BERT,0,0.7319587628865979
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+SBERT,0,0.7628865979381443
PROMISE,CS-DT,TF-IDF+Word2Vec+GloVe,0,0.4845360824742268
PROMISE,CS-DT,TF-IDF+Word2Vec+BERT,0,0.4742268041237113
PROMISE,CS-DT,TF-IDF+Word2Vec+SBERT,0,0.4484536082474227
PROMISE,CS-LR,TF-IDF+Word2Vec+GloVe,0,0.711340206185567
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+MPNet,0,0.8092783505154639
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+GloVe,0,0.7525773195876289
PROMISE,CS-LR,TF-IDF+Word2Vec+BERT,0,0.7371134020618557
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+BERT,0,0.7525773195876289
PROMISE,CS-LR,TF-IDF+Word2Vec+MPNet,0,0.7783505154639175
PROMISE,CS-RF,TF-IDF+Word2Vec+SBERT,0,0.6082474226804123
PROMISE,CS-RF,TF-IDF+Word2Vec+GloVe,0,0.5618556701030928
PROMISE,CS-RF,TF-IDF+Word2Vec+BERT,0,0.5670103092783505
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,0,0.7371134020618557
PROMISE,CS-DT,TF-IDF+GloVe+BERT,0,0.4639175257731959
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,0,0.6649484536082474
PROMISE,CS-DT,TF-IDF+Word2Vec+MPNet,0,0.4742268041237113
PROMISE,CS-DT,TF-IDF+GloVe+SBERT,0,0.4690721649484536
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+SBERT,0,0.7783505154639175
PROMISE,CS-RF,TF-IDF+GloVe+BERT,0,0.5670103092783505
PROMISE,CS-LR,TF-IDF+GloVe+BERT,0,0.7525773195876289
PROMISE,CS-RF,TF-IDF+Word2Vec+MPNet,0,0.6288659793814433
PROMISE,CS-LR,TF-IDF+GloVe+SBERT,0,0.7628865979381443
PROMISE,CS-LR,TF-IDF+GloVe+MPNet,0,0.788659793814433
PROMISE,CS-DT,TF-IDF+GloVe+MPNet,0,0.5
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,0,0.7268041237113402
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+BERT,0,0.7319587628865979
PROMISE,CS-RF,TF-IDF+GloVe+SBERT,0,0.5876288659793815
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+MPNet,0,0.8144329896907216
PROMISE,CS-SVM (Linear),TF-IDF+BERT+SBERT,0,0.7371134020618557
PROMISE,CS-SVM (Linear),TF-IDF+SBERT+MPNet,0,0.8041237113402062
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+SBERT,0,0.7319587628865979
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,0,0.7371134020618557
PROMISE,CS-LR,TF-IDF+BERT+SBERT,0,0.7371134020618557
PROMISE,CS-DT,TF-IDF+BERT+SBERT,0,0.4845360824742268
PROMISE,CS-LR,TF-IDF+BERT+MPNet,0,0.7268041237113402
PROMISE,CS-LR,TF-IDF+SBERT+MPNet,0,0.7938144329896907
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+MPNet,0,0.7319587628865979
PROMISE,CS-RF,TF-IDF+GloVe+MPNet,0,0.6185567010309279
PROMISE,CS-DT,TF-IDF+BERT+MPNet,0,0.4536082474226804
PROMISE,CS-RF,TF-IDF+BERT+SBERT,0,0.5979381443298969
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+BERT,0,0.7268041237113402
PROMISE,CS-LR,Word2Vec+GloVe+BERT,0,0.7525773195876289
PROMISE,CS-SVM (Linear),TF-IDF+BERT+MPNet,0,0.7371134020618557
PROMISE,CS-DT,TF-IDF+SBERT+MPNet,0,0.4381443298969072
PROMISE,CS-LR,Word2Vec+GloVe+SBERT,0,0.7371134020618557
PROMISE,CS-SVM (RBF),TF-IDF+BERT+SBERT,0,0.7474226804123711
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+SBERT,0,0.7268041237113402
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+BERT,0,0.7474226804123711
PROMISE,CS-LR,Word2Vec+GloVe+MPNet,0,0.7731958762886598
PROMISE,CS-DT,Word2Vec+GloVe+BERT,0,0.4536082474226804
PROMISE,CS-RF,TF-IDF+BERT+MPNet,0,0.6134020618556701
PROMISE,CS-SVM (RBF),TF-IDF+BERT+MPNet,0,0.7474226804123711
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+SBERT,0,0.788659793814433
PROMISE,CS-DT,Word2Vec+GloVe+SBERT,0,0.41237113402061853
PROMISE,CS-SVM (RBF),Word2Vec+BERT+SBERT,0,0.7371134020618557
PROMISE,CS-LR,Word2Vec+BERT+SBERT,0,0.7319587628865979
PROMISE,CS-SVM (RBF),TF-IDF+SBERT+MPNet,0,0.7577319587628866
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+MPNet,0,0.7422680412371134
PROMISE,CS-RF,TF-IDF+SBERT+MPNet,0,0.5979381443298969
PROMISE,CS-SVM (RBF),Word2Vec+BERT+MPNet,0,0.7319587628865979
PROMISE,CS-DT,Word2Vec+BERT+SBERT,0,0.4072164948453608
PROMISE,CS-RF,Word2Vec+GloVe+BERT,0,0.5721649484536082
PROMISE,CS-LR,Word2Vec+BERT+MPNet,0,0.7268041237113402
PROMISE,CS-LR,Word2Vec+SBERT+MPNet,0,0.7628865979381443
PROMISE,CS-SVM (Linear),Word2Vec+BERT+SBERT,0,0.7061855670103093
PROMISE,CS-SVM (Linear),Word2Vec+BERT+MPNet,0,0.7061855670103093
PROMISE,CS-DT,Word2Vec+GloVe+MPNet,0,0.4587628865979381
PROMISE,CS-SVM (RBF),Word2Vec+SBERT+MPNet,0,0.7319587628865979
PROMISE,CS-SVM (RBF),GloVe+BERT+SBERT,0,0.7319587628865979
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+MPNet,0,0.8092783505154639
PROMISE,CS-DT,Word2Vec+BERT+MPNet,0,0.4587628865979381
PROMISE,CS-RF,Word2Vec+GloVe+SBERT,0,0.6082474226804123
PROMISE,CS-SVM (Linear),GloVe+BERT+SBERT,0,0.7319587628865979
PROMISE,CS-SVM (Linear),Word2Vec+SBERT+MPNet,0,0.7731958762886598
PROMISE,CS-LR,GloVe+BERT+SBERT,0,0.7474226804123711
PROMISE,CS-LR,GloVe+BERT+MPNet,0,0.7577319587628866
PROMISE,CS-DT,Word2Vec+SBERT+MPNet,0,0.4587628865979381
PROMISE,CS-DT,GloVe+BERT+SBERT,0,0.4896907216494845
PROMISE,CS-SVM (RBF),GloVe+BERT+MPNet,0,0.7371134020618557
PROMISE,CS-RF,Word2Vec+BERT+SBERT,0,0.5927835051546392
PROMISE,CS-SVM (RBF),GloVe+SBERT+MPNet,0,0.7628865979381443
PROMISE,CS-LR,GloVe+SBERT+MPNet,0,0.7783505154639175
PROMISE,CS-SVM (Linear),GloVe+BERT+MPNet,0,0.7628865979381443
PROMISE,CS-SVM (RBF),BERT+SBERT+MPNet,0,0.7474226804123711
PROMISE,CS-LR,BERT+SBERT+MPNet,0,0.7371134020618557
PROMISE,CS-RF,Word2Vec+GloVe+MPNet,0,0.6237113402061856
PROMISE,CS-SVM (Linear),GloVe+SBERT+MPNet,0,0.7989690721649485
PROMISE,CS-RF,Word2Vec+SBERT+MPNet,0,0.5979381443298969
PROMISE,CS-SVM (Linear),BERT+SBERT+MPNet,0,0.7010309278350515
PROMISE,CS-DT,GloVe+BERT+MPNet,0,0.4381443298969072
PROMISE,CS-DT,GloVe+SBERT+MPNet,0,0.4072164948453608
PROMISE,CS-RF,GloVe+BERT+SBERT,0,0.6134020618556701
PROMISE,CS-RF,Word2Vec+BERT+MPNet,0,0.6082474226804123
PROMISE,CS-DT,BERT+SBERT+MPNet,0,0.42783505154639173
PROMISE,CS-RF,GloVe+BERT+MPNet,0,0.6185567010309279
PROMISE,CS-RF,GloVe+SBERT+MPNet,0,0.6288659793814433
PROMISE,CS-RF,BERT+SBERT+MPNet,0,0.6030927835051546
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+SBERT,1,0.8041237113402062
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+BERT,1,0.7680412371134021
PROMISE,CS-LR,TF-IDF+Word2Vec+SBERT,1,0.7835051546391752
PROMISE,CS-DT,TF-IDF+Word2Vec+SBERT,1,0.4536082474226804
PROMISE,CS-DT,TF-IDF+Word2Vec+GloVe,1,0.44329896907216493
PROMISE,CS-DT,TF-IDF+Word2Vec+BERT,1,0.5
PROMISE,CS-LR,TF-IDF+Word2Vec+GloVe,1,0.7216494845360825
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+GloVe,1,0.7731958762886598
PROMISE,CS-SVM (Linear),TF-IDF+Word2Vec+MPNet,1,0.8505154639175257
PROMISE,CS-RF,TF-IDF+Word2Vec+GloVe,1,0.5670103092783505
PROMISE,CS-LR,TF-IDF+Word2Vec+MPNet,1,0.788659793814433
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+BERT,1,0.7628865979381443
PROMISE,CS-DT,TF-IDF+Word2Vec+MPNet,1,0.5463917525773195
PROMISE,CS-RF,TF-IDF+Word2Vec+SBERT,1,0.5515463917525774
PROMISE,CS-LR,TF-IDF+Word2Vec+BERT,1,0.7835051546391752
PROMISE,CS-RF,TF-IDF+Word2Vec+BERT,1,0.5515463917525774
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+BERT,1,0.7319587628865979
PROMISE,CS-DT,TF-IDF+GloVe+BERT,1,0.4948453608247423
PROMISE,CS-RF,TF-IDF+GloVe+BERT,1,0.5412371134020618
PROMISE,CS-LR,TF-IDF+GloVe+BERT,1,0.788659793814433
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+SBERT,1,0.8041237113402062
PROMISE,CS-LR,TF-IDF+GloVe+SBERT,1,0.7680412371134021
PROMISE,CS-RF,TF-IDF+Word2Vec+MPNet,1,0.6185567010309279
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+GloVe,1,0.634020618556701
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+BERT,1,0.7628865979381443
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+SBERT,1,0.7061855670103093
PROMISE,CS-DT,TF-IDF+GloVe+SBERT,1,0.4536082474226804
PROMISE,CS-SVM (Linear),TF-IDF+GloVe+MPNet,1,0.8195876288659794
PROMISE,CS-RF,TF-IDF+GloVe+SBERT,1,0.5567010309278351
PROMISE,CS-SVM (RBF),TF-IDF+Word2Vec+MPNet,1,0.7422680412371134
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+SBERT,1,0.711340206185567
PROMISE,CS-DT,TF-IDF+GloVe+MPNet,1,0.5309278350515464
PROMISE,CS-SVM (Linear),TF-IDF+BERT+SBERT,1,0.7783505154639175
PROMISE,CS-LR,TF-IDF+GloVe+MPNet,1,0.8041237113402062
PROMISE,CS-LR,TF-IDF+BERT+SBERT,1,0.7731958762886598
PROMISE,CS-SVM (Linear),TF-IDF+SBERT+MPNet,1,0.845360824742268
PROMISE,CS-SVM (Linear),TF-IDF+BERT+MPNet,1,0.788659793814433
PROMISE,CS-DT,TF-IDF+BERT+SBERT,1,0.5051546391752577
PROMISE,CS-RF,TF-IDF+GloVe+MPNet,1,0.5876288659793815
PROMISE,CS-DT,TF-IDF+BERT+MPNet,1,0.4896907216494845
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+BERT,1,0.7371134020618557
PROMISE,CS-LR,TF-IDF+BERT+MPNet,1,0.7938144329896907
PROMISE,CS-LR,TF-IDF+SBERT+MPNet,1,0.8350515463917526
PROMISE,CS-LR,Word2Vec+GloVe+BERT,1,0.7731958762886598
PROMISE,CS-DT,TF-IDF+SBERT+MPNet,1,0.5051546391752577
PROMISE,CS-RF,TF-IDF+BERT+SBERT,1,0.5515463917525774
PROMISE,CS-SVM (RBF),TF-IDF+GloVe+MPNet,1,0.7216494845360825
PROMISE,CS-SVM (RBF),TF-IDF+BERT+SBERT,1,0.7268041237113402
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+SBERT,1,0.6907216494845361
PROMISE,CS-LR,Word2Vec+GloVe+SBERT,1,0.7783505154639175
PROMISE,CS-LR,Word2Vec+GloVe+MPNet,1,0.7835051546391752
PROMISE,CS-DT,Word2Vec+GloVe+BERT,1,0.3865979381443299
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+BERT,1,0.7525773195876289
PROMISE,CS-RF,TF-IDF+BERT+MPNet,1,0.5927835051546392
PROMISE,CS-DT,Word2Vec+GloVe+SBERT,1,0.3402061855670103
PROMISE,CS-SVM (RBF),Word2Vec+BERT+SBERT,1,0.7319587628865979
PROMISE,CS-SVM (RBF),TF-IDF+SBERT+MPNet,1,0.7628865979381443
PROMISE,CS-SVM (RBF),Word2Vec+GloVe+MPNet,1,0.7010309278350515
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+SBERT,1,0.8041237113402062
PROMISE,CS-LR,Word2Vec+BERT+SBERT,1,0.7731958762886598
PROMISE,CS-SVM (RBF),TF-IDF+BERT+MPNet,1,0.7319587628865979
PROMISE,CS-RF,Word2Vec+GloVe+BERT,1,0.5670103092783505
PROMISE,CS-SVM (Linear),Word2Vec+BERT+SBERT,1,0.7422680412371134
PROMISE,CS-RF,TF-IDF+SBERT+MPNet,1,0.5876288659793815
PROMISE,CS-DT,Word2Vec+BERT+SBERT,1,0.42783505154639173
PROMISE,CS-LR,Word2Vec+SBERT+MPNet,1,0.8041237113402062
PROMISE,CS-SVM (RBF),Word2Vec+BERT+MPNet,1,0.7422680412371134
PROMISE,CS-LR,Word2Vec+BERT+MPNet,1,0.7783505154639175
PROMISE,CS-SVM (RBF),Word2Vec+SBERT+MPNet,1,0.7628865979381443
PROMISE,CS-SVM (Linear),Word2Vec+BERT+MPNet,1,0.7628865979381443
PROMISE,CS-DT,Word2Vec+BERT+MPNet,1,0.4639175257731959
PROMISE,CS-RF,Word2Vec+GloVe+SBERT,1,0.5515463917525774
PROMISE,CS-DT,Word2Vec+GloVe+MPNet,1,0.520618556701031
PROMISE,CS-SVM (Linear),Word2Vec+SBERT+MPNet,1,0.8247422680412371
PROMISE,CS-LR,GloVe+BERT+SBERT,1,0.7731958762886598
PROMISE,CS-SVM (RBF),GloVe+BERT+SBERT,1,0.7577319587628866
PROMISE,CS-RF,Word2Vec+GloVe+MPNet,1,0.5979381443298969
PROMISE,CS-SVM (RBF),GloVe+BERT+MPNet,1,0.7680412371134021
PROMISE,CS-SVM (Linear),GloVe+BERT+SBERT,1,0.7577319587628866
PROMISE,CS-DT,GloVe+BERT+SBERT,1,0.4020618556701031
PROMISE,CS-LR,GloVe+BERT+MPNet,1,0.7783505154639175
PROMISE,CS-RF,Word2Vec+BERT+SBERT,1,0.5721649484536082
PROMISE,CS-SVM (Linear),Word2Vec+GloVe+MPNet,1,0.8402061855670103
